72,68,63,59,54,49,46,43,42,45,49,55,60,64,67,69,71,71,71,71,71,71,71,71,72,72,72,72,72,73,73,73,73,73,73,73,73,71,71,69,66,63,60,57,55,52,50,49,50,56,59,62,63,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66,65,65,65,64,63,61,59,56,54,51,50,50,52,56,60,64,66,68,69,70,69,70,70,70,70,70,70,70,70,70,70,70,70,70,70,71,70,70,70,70,70,69,68,65,62,58,54,51,45,43,41,40,42,44,49,55,60,64,66,67,69,69,69,69,69,68,69,69,69,69,69,69,68,68,68,68,68,67,66,66,66,65,63,62,60,59,58,56,55,53,52,51,52,54,56,58,60,62,63,64,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,64,64,64,63,63,63,61,60,58,56,54,53,52,52,50,50,52,55,58,60,61,62,63,63,63,63,63,63,63,63,63,62,62,62,62,62,62,62,62,62,62,62,62,62,61,60,58,56,53,49,46,43,40,38,36,36,37,42,45,48,54,56,58,59,59,59,59,58,59,58,58,58,58,57,57,57,57,57,57,57,57,57,57,58,58,57,57,55,54,52,49,48,47,46,45,45,47,50,53,55,56,57,57,57,57,56,56,56,56,56,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,54,54,52,51,48,46,45,43,42,41,41,45,48,50,52,53,52,53,53,52,52,52,51,52,51,51,51,51,51,51,51,51,51,51,50,50,50,50,50,49,48,47,46,43,41,38,36,35,35,36,40,45,49,59,63,67,69
73,70,66,63,57,53,47,45,43,42,45,48,54,60,64,68,70,71,72,73,73,73,73,72,72,72,72,72,72,73,74,74,74,75,75,75,74,74,73,71,70,67,63,61,59,54,53,50,49,51,54,59,61,62,64,65,65,64,65,65,65,65,64,64,64,64,64,64,64,64,65,65,65,66,65,65,66,66,66,65,65,63,62,60,57,54,52,51,50,51,57,62,63,66,68,70,70,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,72,72,72,72,72,71,71,70,66,64,61,54,51,47,44,42,41,44,49,54,59,63,66,69,70,71,71,71,71,71,71,71,71,71,71,71,71,70,70,70,70,70,70,69,68,68,67,66,64,62,60,59,57,56,55,54,54,55,57,60,62,64,66,67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,67,67,67,67,68,67,66,65,64,62,60,58,56,55,54,53,52,53,57,59,61,63,65,65,66,66,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,65,65,65,65,65,64,62,60,56,54,49,46,42,39,38,37,38,40,45,51,55,57,60,61,61,61,62,62,61,61,61,61,61,61,60,61,60,60,60,60,60,60,60,61,60,60,60,58,57,55,53,51,49,49,48,47,47,49,53,55,57,59,60,60,59,60,59,59,59,59,59,59,58,58,58,58,58,58,58,58,58,58,57,57,58,58,57,56,54,53,51,49,48,46,45,44,44,47,50,52,55,56,57,57,57,57,56,56,56,55,55,55,55,55,55,54,55,55,54,54,54,54,54,54,53,53,52,51,49,47,44,41,38,36,35,36,38,43,47,57,62,62
72,68,63,61,56,49,46,43,43,45,48,55,59,66,69,71,73,73,74,74,73,73,72,72,72,71,71,71,72,73,74,75,76,76,76,76,75,74,73,72,69,66,63,59,56,54,52,51,52,56,58,62,63,65,65,66,65,66,65,65,66,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,66,66,65,63,60,58,55,53,52,51,53,57,62,65,67,70,71,71,72,72,72,72,72,72,72,72,72,72,72,72,73,73,73,73,73,74,74,74,74,73,71,70,68,62,59,54,50,46,44,43,43,46,49,57,59,66,69,71,72,73,73,73,73,73,73,73,73,73,72,72,71,71,71,72,72,72,72,71,71,70,69,67,65,64,62,60,59,58,57,55,56,57,59,62,64,66,68,69,70,70,70,70,70,70,69,69,69,69,69,69,70,69,69,69,70,70,70,69,69,69,68,66,65,63,61,59,58,57,56,54,54,56,59,62,64,66,67,68,69,69,69,69,69,69,68,68,68,68,68,67,68,68,68,68,68,67,68,68,68,67,66,64,62,57,54,50,47,44,41,39,39,40,46,51,55,59,62,64,65,65,65,65,65,65,65,65,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,63,61,59,58,55,53,52,51,50,50,52,56,59,61,63,64,65,65,64,63,63,63,63,63,63,63,63,63,63,63,62,62,62,62,62,62,62,62,62,62,61,59,58,55,53,51,49,48,46,47,48,54,57,59,60,60,61,61,60,60,61,60,60,60,59,60,60,59,60,59,59,59,59,59,59,59,58,58,58,57,56,54,51,48,45,41,38,37,38,40,44,50,57,63,66,69
73,70,68,63,58,54,50,46,43,42,44,48,55,60,65,68,71,72,73,74,73,73,72,71,70,70,70,70,70,71,72,74,75,76,76,77,77,76,76,74,72,70,66,62,60,57,53,51,50,51,53,59,60,62,63,64,64,64,64,64,64,64,64,63,63,62,62,62,62,63,63,64,65,65,65,65,65,65,66,65,65,65,63,61,59,56,53,51,51,51,54,62,63,66,68,70,71,71,71,71,71,71,71,70,70,70,70,70,71,71,72,73,73,73,74,74,74,74,74,73,70,67,64,57,53,51,46,44,43,44,48,55,59,63,68,71,74,75,76,76,76,76,75,76,75,75,74,74,73,73,73,73,73,74,74,74,74,73,73,71,70,68,66,64,62,61,59,58,57,59,60,64,66,68,71,71,72,73,73,73,72,72,72,71,71,70,70,71,71,70,71,71,71,72,72,73,73,73,72,71,70,67,65,63,61,60,59,57,57,57,60,63,66,68,70,71,72,72,72,72,72,71,71,71,71,71,70,70,70,70,70,70,70,71,71,71,71,71,70,68,66,62,56,54,50,46,43,41,40,41,44,48,54,58,62,66,67,68,68,68,68,68,68,68,67,68,67,67,67,67,67,67,66,66,66,67,67,67,67,66,65,63,61,59,58,56,54,53,52,52,55,60,62,63,66,67,67,67,67,67,67,66,66,66,66,65,65,65,66,65,65,65,65,65,65,65,65,65,65,65,64,62,60,58,55,53,52,50,49,49,54,56,59,62,63,64,65,65,65,64,64,64,63,63,63,63,63,63,63,63,63,63,62,62,62,62,62,61,61,60,59,57,54,51,46,43,40,38,38,39,45,48,56,57,57
71,68,63,59,56,50,46,43,43,44,50,56,63,66,69,71,73,74,74,73,72,71,70,68,67,67,67,68,69,70,72,74,75,77,77,77,77,76,75,73,70,66,63,59,57,54,52,51,51,55,59,60,63,64,65,65,65,65,64,64,63,62,61,60,60,60,60,60,60,62,63,64,65,65,65,66,66,66,66,66,65,64,60,58,55,53,52,52,53,57,59,65,68,70,71,71,71,71,71,71,70,70,68,68,67,68,68,68,69,70,72,73,74,74,75,75,75,74,73,71,68,64,62,56,50,48,45,44,44,46,52,57,64,68,72,73,75,76,77,77,77,77,76,75,75,74,74,73,73,73,73,74,74,75,75,75,75,74,73,71,69,68,66,64,63,61,60,59,58,60,62,65,68,70,71,73,74,74,74,74,73,72,71,71,70,69,69,70,70,70,71,71,72,72,73,74,74,73,72,71,70,68,65,63,62,60,59,58,58,59,62,66,69,70,72,73,73,73,73,73,73,73,72,72,71,70,70,70,70,70,71,71,72,73,73,73,73,73,71,69,67,62,59,55,51,47,44,42,41,43,45,52,58,63,66,68,70,70,70,70,70,70,70,69,69,69,69,69,69,69,69,68,69,68,69,69,69,69,69,68,66,65,63,61,58,57,56,54,54,56,60,63,66,68,70,70,70,70,70,70,70,69,69,69,69,69,69,69,68,68,68,68,68,68,68,68,68,68,68,67,66,64,61,59,57,55,53,51,51,52,57,62,64,66,66,67,67,67,67,67,67,66,66,66,66,66,66,66,66,65,65,66,65,65,65,65,64,64,63,62,60,57,54,51,45,42,40,39,41,42,50,57,60,65,68
70,67,61,58,54,49,45,43,42,45,51,58,61,65,69,71,73,73,72,71,70,68,65,64,63,63,63,65,66,68,70,72,75,76,77,77,77,76,74,73,70,65,63,60,56,53,51,50,51,54,59,60,62,63,64,63,63,63,62,61,59,57,56,55,54,54,54,54,55,57,59,61,63,64,65,65,65,65,65,65,64,63,61,59,55,53,51,51,52,58,62,64,67,69,70,71,71,70,69,68,66,64,63,63,62,62,63,64,65,66,69,71,73,74,74,74,75,74,73,70,66,65,57,55,51,46,44,43,46,49,58,63,68,70,74,76,76,77,78,78,77,77,76,76,74,74,73,72,72,71,73,73,75,76,76,77,76,76,75,73,71,69,66,65,63,62,60,60,61,63,67,70,72,74,75,75,76,75,75,74,73,71,70,68,67,67,66,67,68,68,70,71,71,73,74,75,75,75,74,73,70,68,66,64,62,61,60,59,60,64,65,69,71,73,74,75,75,75,75,74,74,73,72,71,70,69,69,69,69,69,70,71,73,74,75,75,75,74,72,70,66,63,57,54,51,46,43,42,43,45,51,59,63,65,68,70,71,72,72,72,71,71,70,70,70,70,70,70,69,70,69,70,70,70,70,70,70,70,70,69,68,65,63,61,59,58,56,55,56,57,63,65,68,70,71,71,71,71,71,71,71,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,69,69,68,66,65,62,60,57,56,53,52,52,57,59,62,66,67,68,69,69,69,69,69,68,68,68,68,67,67,67,67,67,67,67,67,67,66,66,66,66,65,64,64,61,59,55,51,47,44,40,39,40,42,46,55,55,60,67
71,68,64,60,57,50,46,44,43,44,48,52,60,65,69,71,73,73,72,71,69,67,65,62,61,60,60,61,63,65,67,70,73,75,77,77,77,77,75,74,71,68,64,62,58,55,52,51,51,54,58,61,63,64,65,64,64,63,61,60,58,54,52,51,49,49,49,49,51,52,55,57,60,62,64,65,66,66,66,66,66,64,62,59,56,54,52,52,52,56,59,62,67,70,71,71,71,70,68,67,65,63,61,59,58,58,58,59,60,62,65,67,70,73,74,75,76,75,74,72,70,65,62,57,52,48,46,44,44,46,49,59,62,68,72,74,76,77,78,78,78,77,76,75,74,73,71,71,70,70,70,71,73,75,76,77,77,77,76,74,72,70,69,66,65,64,62,61,61,62,64,67,70,72,74,75,76,76,75,74,73,71,69,68,66,65,65,65,65,66,67,69,70,72,73,74,75,75,76,74,72,70,68,66,64,62,61,60,60,61,63,68,70,72,74,75,76,76,76,75,74,73,71,70,68,67,66,66,66,67,68,69,71,74,75,76,76,75,74,72,70,65,61,58,56,49,46,43,43,45,49,54,60,66,69,71,72,73,72,71,71,70,69,68,68,68,68,68,68,68,68,68,69,69,70,71,71,71,71,71,69,67,65,63,60,59,58,56,56,59,63,66,69,71,72,73,73,73,73,73,72,72,71,71,70,70,70,70,70,71,71,71,71,71,71,71,71,71,71,70,69,67,64,62,59,57,55,54,54,57,61,65,67,69,70,71,71,71,71,71,71,70,70,70,70,69,68,68,68,69,68,68,68,68,68,68,68,67,66,65,63,60,56,54,48,45,41,40,41,44,52,57,61,66,68
71,67,65,60,54,51,46,43,42,44,46,51,61,65,68,71,72,72,71,68,67,65,61,58,56,55,55,57,59,60,64,67,70,73,76,76,77,77,76,74,71,68,64,61,58,54,52,50,50,52,59,59,61,62,63,63,62,60,58,56,52,49,46,43,41,41,40,41,42,44,47,51,53,58,61,63,64,65,65,65,65,63,62,59,57,53,52,51,51,53,59,63,65,68,70,70,70,68,66,63,60,57,54,52,51,51,52,53,55,57,59,62,66,70,73,74,75,75,74,73,70,66,63,58,53,47,46,44,44,47,51,58,63,68,72,74,76,77,78,78,78,77,76,74,73,71,70,68,68,67,68,69,70,73,75,76,77,77,77,75,73,73,70,67,66,64,63,61,61,63,65,69,71,73,75,76,76,76,74,73,71,68,67,64,62,60,60,60,60,62,63,64,67,69,72,73,75,76,76,74,73,71,69,66,64,62,61,60,59,62,65,68,70,73,74,75,76,76,76,74,73,71,69,66,65,63,62,62,61,62,63,65,67,70,73,74,76,75,75,73,70,66,63,57,53,49,45,43,42,44,48,54,58,65,67,71,71,72,72,71,70,68,67,66,64,63,63,63,63,63,63,63,65,66,66,68,69,71,71,71,70,68,66,64,62,59,59,57,56,57,59,65,67,69,71,73,73,73,73,73,72,71,70,69,68,68,68,67,68,68,69,70,70,71,71,71,71,71,71,70,70,68,66,64,60,58,56,53,52,53,57,62,63,67,68,69,70,70,70,70,69,69,68,68,67,66,66,66,65,66,67,66,67,67,67,67,67,66,66,65,64,62,59,55,51,46,42,40,39,40,46,48,54,57,57
71,68,63,59,55,50,46,43,42,45,49,56,62,67,70,71,72,71,70,68,65,63,59,57,55,53,54,55,57,60,62,67,71,73,76,77,77,77,76,74,71,68,64,60,57,54,52,51,52,55,59,62,63,63,64,63,62,61,56,52,48,44,42,40,38,38,38,38,40,42,45,48,53,57,61,63,65,66,66,65,65,63,60,59,55,53,52,52,52,57,61,65,68,70,70,70,69,66,64,62,58,55,52,50,48,49,49,51,52,54,57,60,63,69,73,75,75,75,74,72,68,65,60,57,51,48,45,44,45,49,51,60,63,68,72,74,76,78,78,78,77,76,74,73,71,69,67,66,66,65,66,68,70,73,76,77,77,77,76,75,73,71,70,67,66,64,63,62,62,63,65,68,71,73,75,76,76,75,74,72,70,68,65,62,60,59,58,59,60,61,63,65,67,69,71,73,75,76,76,74,73,71,69,66,65,63,61,60,60,62,65,69,71,73,75,76,76,76,75,73,71,69,66,63,61,60,59,59,60,61,62,64,67,70,73,75,76,76,74,72,70,65,62,59,53,49,45,43,43,45,51,57,60,67,70,71,72,72,71,69,67,65,63,61,60,60,59,59,59,60,60,62,63,65,66,69,70,71,71,71,69,68,66,63,61,59,58,57,57,60,63,66,70,71,73,74,74,74,73,71,70,68,67,66,65,64,64,65,65,66,67,68,70,71,72,72,72,72,72,71,70,68,65,62,60,57,56,54,54,57,60,65,67,69,71,71,71,71,71,70,70,69,68,67,66,65,65,64,64,65,66,67,68,68,68,68,68,68,67,65,64,60,56,54,48,45,41,40,42,46,52,58,60,65,67
70,66,62,57,54,46,45,42,42,45,48,57,62,66,69,71,71,71,69,66,63,60,57,53,51,50,50,52,54,56,60,65,71,73,75,77,77,76,74,73,70,65,63,60,57,54,51,50,51,53,59,60,61,62,62,61,59,56,53,49,43,39,37,34,33,32,32,33,34,36,38,40,51,51,58,62,63,65,65,65,64,63,61,58,56,52,51,51,51,54,58,63,66,68,69,69,68,64,61,57,55,51,47,46,45,44,45,46,48,49,53,56,60,65,70,73,75,74,74,70,68,65,57,56,52,46,44,43,45,49,53,60,68,70,73,76,77,78,77,77,76,74,72,70,66,65,63,63,62,63,64,66,70,72,74,76,77,77,76,75,73,71,69,67,65,63,62,62,63,64,68,71,73,75,75,75,75,74,72,69,66,63,60,57,55,54,54,55,57,59,60,63,65,67,70,73,74,75,75,74,71,70,67,65,63,61,60,59,61,64,67,70,72,74,75,76,76,74,72,69,66,63,60,59,56,55,55,55,56,57,60,62,66,68,72,74,75,75,73,71,67,64,57,54,51,46,44,42,43,46,50,61,64,69,70,71,71,70,68,66,63,61,58,55,53,52,52,51,52,52,53,55,58,60,63,66,68,70,70,70,68,66,64,62,60,58,57,56,56,59,62,66,69,71,72,73,73,72,71,69,66,65,62,61,60,59,59,59,60,61,63,66,68,70,71,71,71,71,70,70,68,66,63,60,57,56,53,52,53,57,60,63,66,67,68,69,70,69,68,68,66,64,62,61,59,58,57,57,59,60,62,63,65,66,66,66,66,66,65,64,62,59,56,51,47,42,40,39,40,46,49,59,60,63,63
