69,68,68,63,59,54,54,45,42,39,39,42,47,50,58,62,64,65,66,66,66,67,67,66,67,66,66,66,66,66,66,65,65,65,65,65,65,64,63,64,63,62,61,60,55,53,50,49,47,46,46,48,52,57,58,60,59,59,59,58,58,58,57,57,57,56,56,56,55,55,55,55,55,54,54,55,55,55,55,55,55,55,54,53,49,46,43,43,42,41,43,48,50,54,55,55,56,55,55,55,55,55,56,55,55,55,56,55,56,56,55,55,55,55,55,55,54,55,54,54,54,52,51,50,45,40,35,29,26,27,30,35,40,47,49,52,54,54,54,55,55,55,55,55,55,55,54,54,54,54,54,54,53,53,53,53,53,53,53,53,53,53,52,50,48,46,43,41,40,39,39,42,47,51,52,53,54,54,54,54,54,54,54,55,55,55,55,55,54,54,54,55,55,55,54,54,54,54,54,54,54,53,51,49,45,44,42,40,39,38,39,44,46,49,51,52,52,52,52,52,52,52,52,52,52,52,52,53,53,52,53,53,53,53,54,54,54,54,54,54,54,53,51,46,46,41,38,33,29,29,29,32,37,41,47,49,49,49,49,49,48,48,47,47,46,45,45,45,45,45,45,44,44,44,44,44,44,44,43,43,43,43,43,41,40,37,35,34,34,34,35,38,40,43,48,51,51,52,51,51,52,51,51,50,49,49,49,48,49,48,48,48,49,48,49,49,48,48,48,48,48,45,45,44,44,41,40,38,37,36,37,40,43,44,44,46,46,46,46,45,45,45,46,46,45,45,44,43,43,42,42,38,35,37,39,39,39,39,38,38,39,38,37,36,33,31,27,26,24,23,21,24,31,39,44
69,69,68,65,63,59,55,51,46,43,42,41,42,49,54,57,62,66,68,70,70,70,70,70,71,70,70,70,70,70,70,70,69,69,69,69,69,69,68,67,67,67,66,64,63,60,58,55,53,48,48,47,51,54,57,59,60,61,62,62,61,60,59,59,59,59,59,58,57,56,56,56,56,55,55,55,56,56,56,55,55,56,57,57,56,51,50,45,44,43,42,43,44,47,50,54,56,58,57,57,57,58,59,57,55,56,56,56,58,56,56,56,56,57,57,56,56,56,56,56,57,56,55,54,51,49,46,39,34,31,28,29,34,40,44,49,54,56,59,58,57,57,58,58,59,58,58,58,58,58,58,57,57,57,57,57,60,58,58,58,58,58,59,57,56,51,51,50,45,45,44,44,49,54,57,57,58,59,59,59,60,59,59,59,60,60,60,60,60,60,60,60,61,60,60,60,60,60,60,59,59,59,59,58,53,52,48,45,45,43,42,43,48,54,54,56,57,58,57,58,58,58,58,58,57,58,58,59,59,59,58,59,58,60,59,60,60,60,60,60,59,59,58,53,51,48,40,37,34,31,30,33,38,47,51,52,54,55,55,55,54,53,53,52,52,52,51,51,50,50,50,50,50,49,50,49,49,49,49,48,48,48,48,47,45,43,40,38,38,38,39,41,47,49,54,57,58,59,59,59,59,59,58,58,57,56,55,56,55,54,55,54,54,55,54,54,54,53,53,53,52,52,52,51,50,48,46,42,41,40,40,40,47,47,50,52,52,53,52,52,51,51,50,50,49,49,49,48,48,48,48,46,45,45,45,45,43,43,43,43,43,43,41,41,38,37,34,31,26,24,26,26,28,38,38
68,67,63,62,57,51,51,47,42,40,40,45,48,57,60,65,67,69,70,70,71,71,71,71,71,70,71,71,71,70,70,70,70,70,70,70,69,69,69,69,68,67,65,62,59,57,56,52,50,49,49,51,57,60,62,62,63,62,62,61,60,59,59,59,58,57,57,56,56,56,56,56,55,55,55,55,55,55,55,55,55,55,54,53,50,48,44,43,41,42,43,47,50,54,55,56,56,56,56,56,57,57,57,56,56,56,57,57,57,58,57,57,58,58,57,57,57,57,58,57,57,56,55,52,46,45,39,36,31,30,31,36,41,47,54,56,59,59,60,60,60,60,61,61,61,61,60,60,60,60,60,60,60,60,61,61,60,60,60,60,60,61,59,57,54,52,50,48,47,46,46,50,54,57,60,61,61,61,62,62,62,62,62,62,63,63,63,63,62,63,63,63,63,63,63,63,63,64,63,63,63,62,60,59,56,53,50,48,47,45,47,47,52,57,59,60,62,61,61,62,62,62,62,62,62,62,62,62,63,62,62,63,63,63,64,64,65,65,65,65,65,63,61,60,57,52,45,40,35,34,35,37,42,46,55,57,59,60,60,60,59,59,59,58,57,57,56,56,55,54,54,53,53,53,53,53,53,53,53,52,52,51,51,50,48,46,43,41,41,42,43,44,49,57,59,64,65,66,66,65,65,65,64,64,63,62,63,61,61,61,60,60,62,62,63,62,61,60,61,62,62,55,56,55,54,51,49,47,46,45,47,50,54,57,60,61,62,63,62,57,56,57,57,57,57,57,57,56,57,57,57,51,49,49,51,51,51,51,51,50,52,52,51,44,41,37,35,32,29,27,24,26,28,38,43
68,67,65,62,59,54,51,46,43,42,40,42,49,54,58,65,67,68,70,70,70,70,70,68,67,66,66,65,66,66,66,65,66,67,68,69,69,69,68,68,68,67,65,63,61,59,56,54,52,49,48,49,54,57,59,60,62,62,62,62,61,59,59,59,58,58,57,55,55,55,55,55,54,53,53,54,54,54,53,54,54,55,56,55,49,48,45,42,41,41,40,42,44,48,51,52,56,55,55,56,56,57,58,55,54,54,55,57,54,55,56,55,56,56,55,55,56,56,56,57,57,54,53,51,50,43,43,35,34,30,30,32,39,42,48,53,56,57,60,59,59,59,59,60,59,59,59,59,59,59,58,58,59,58,59,62,60,60,59,59,59,60,58,57,56,52,51,49,46,45,44,49,54,59,58,59,60,60,60,61,60,60,61,60,61,61,61,61,61,62,62,63,62,62,62,63,63,63,62,62,62,61,61,60,56,54,51,48,47,46,46,49,53,57,59,60,60,60,60,61,60,61,61,61,61,61,61,63,63,62,62,62,62,63,63,63,64,64,64,65,63,61,58,58,56,48,43,37,32,32,32,35,40,43,51,56,56,57,57,57,57,56,56,55,54,54,52,52,52,52,52,51,51,51,51,51,51,51,51,50,50,50,50,49,48,44,43,41,40,41,42,47,51,53,60,61,62,64,65,65,64,64,64,63,62,61,61,60,59,59,58,58,58,58,57,57,58,57,57,57,56,56,56,54,52,51,48,45,44,43,43,44,49,52,54,57,57,58,57,56,56,55,55,55,53,55,53,53,52,52,51,50,48,51,54,54,51,49,50,51,49,48,45,43,42,37,34,33,31,29,26,29,31,36,40
67,66,63,60,56,53,48,48,42,40,40,42,51,57,60,65,67,69,69,69,68,66,65,64,60,59,58,58,58,58,59,60,61,62,63,67,68,68,68,69,69,67,65,64,60,57,56,52,50,48,48,51,54,59,61,62,62,62,61,60,59,58,56,55,53,51,51,50,50,50,51,52,53,53,53,54,54,54,54,54,53,54,52,49,48,44,42,40,40,40,44,47,50,52,53,54,54,54,54,54,54,54,54,54,54,54,55,55,56,55,56,56,56,56,57,57,56,57,57,57,56,55,53,51,47,42,40,34,31,32,34,41,46,51,54,57,59,60,61,61,61,61,61,61,61,61,61,60,60,60,61,60,60,61,61,61,61,61,61,61,61,60,59,57,54,52,49,48,47,46,48,53,54,57,60,61,61,61,62,62,61,61,61,61,61,61,61,61,62,62,62,62,62,62,62,63,64,63,64,63,63,62,60,59,57,52,50,49,47,47,47,53,56,59,61,62,62,62,62,62,62,62,62,62,62,62,63,63,63,63,63,63,64,64,65,64,65,65,64,64,62,61,59,56,51,45,37,37,32,32,35,39,45,50,54,56,58,58,58,58,58,57,57,57,55,54,54,54,53,54,53,53,53,53,53,54,54,54,54,54,53,53,52,50,48,46,44,43,44,45,49,52,58,63,64,66,67,68,68,68,66,65,65,64,63,63,62,61,61,60,61,62,62,62,61,60,59,60,61,61,60,57,56,55,52,49,48,46,45,46,50,55,60,62,63,64,64,64,56,56,56,56,57,57,57,56,56,56,56,56,56,55,54,54,55,54,49,46,46,48,48,48,46,43,40,35,32,29,23,23,26,35,39,46,45
68,67,65,62,59,54,48,45,43,41,40,42,46,54,57,60,66,68,68,67,66,61,61,57,54,51,49,48,48,47,48,50,54,57,59,62,66,67,67,68,68,68,67,64,62,60,56,54,53,49,48,53,53,57,59,61,61,62,62,61,59,56,54,52,45,45,42,39,38,39,40,42,44,46,49,52,53,53,53,52,52,53,53,52,50,47,43,43,40,39,40,40,42,48,49,51,54,54,52,53,54,53,56,53,53,54,55,56,56,54,54,55,56,56,56,55,55,56,56,57,56,56,55,54,52,46,41,38,35,32,31,33,38,44,48,53,56,57,60,60,59,60,60,60,60,59,60,59,60,60,59,59,59,59,59,62,62,61,60,60,60,60,59,58,57,55,52,50,47,46,45,46,51,56,59,59,60,60,60,61,60,59,57,56,54,53,53,53,53,53,54,54,54,54,55,57,60,62,62,63,62,62,62,61,57,55,53,49,48,47,46,47,51,54,57,59,60,60,61,61,61,62,61,62,61,61,62,63,62,63,62,62,62,63,63,63,64,64,64,64,63,62,60,57,55,51,42,40,33,31,31,33,39,43,47,52,54,56,56,56,55,55,54,54,54,53,52,52,51,51,51,50,50,50,50,50,51,51,50,51,51,51,50,50,48,47,45,42,41,42,45,45,51,58,59,61,63,64,65,64,64,64,63,63,62,61,60,60,58,58,58,58,57,57,57,56,56,57,56,56,55,55,55,53,51,50,46,44,43,43,43,45,48,52,54,57,57,58,57,58,56,55,55,55,54,54,52,55,60,59,56,56,56,56,54,53,50,48,47,47,48,46,43,43,39,40,38,35,30,25,22,24,28,35,40
67,66,66,60,59,52,48,44,40,39,40,45,48,54,59,65,67,68,67,63,60,60,54,50,45,43,43,43,44,45,47,49,51,55,58,62,65,67,68,68,68,66,66,62,62,56,56,51,50,48,49,54,54,60,61,62,61,61,60,55,55,47,42,42,33,29,29,28,28,29,31,35,36,41,46,49,52,53,53,53,52,53,51,51,47,43,41,39,38,39,41,46,48,51,52,53,52,52,53,53,53,53,53,53,53,54,54,55,55,55,55,55,56,56,56,56,56,57,57,57,57,56,54,51,46,42,39,34,31,32,35,40,47,53,54,59,60,61,61,61,61,61,62,62,61,61,61,61,61,61,61,61,61,62,62,62,62,62,62,62,62,61,60,57,54,51,49,48,46,47,49,52,57,60,61,62,62,61,60,58,55,51,49,48,43,42,42,42,43,43,43,44,45,48,51,51,59,62,63,63,63,63,61,59,56,53,51,49,47,47,48,54,56,59,62,62,62,62,63,63,63,63,62,63,63,63,63,63,63,63,63,64,64,65,65,65,65,64,64,63,62,60,56,53,46,43,37,32,31,32,32,42,47,51,54,55,56,57,57,57,57,57,56,56,54,54,53,53,53,53,52,52,52,52,53,54,54,54,54,54,54,55,53,52,50,48,45,45,45,46,51,51,58,62,65,66,67,68,67,67,66,66,65,65,65,65,65,62,61,61,60,61,60,60,59,59,60,61,62,61,60,57,55,54,52,51,49,48,46,46,51,57,61,62,63,65,65,61,57,57,58,58,58,58,58,57,56,59,59,58,49,49,50,51,50,51,51,50,50,51,51,49,47,44,38,35,32,28,23,24,26,35,40,45,50
68,67,65,62,58,55,49,45,42,40,39,42,44,52,58,64,66,66,66,64,62,58,54,51,46,42,41,41,43,44,46,48,49,53,56,59,63,64,65,67,68,67,66,63,61,59,56,54,52,49,48,54,54,57,60,61,61,62,61,59,54,49,45,40,37,32,29,26,25,25,26,26,28,29,33,41,47,50,52,52,52,53,53,52,51,46,42,40,39,38,38,39,43,48,49,51,54,54,52,53,53,54,55,52,52,53,54,54,56,54,54,55,55,55,54,55,55,56,56,56,57,56,55,54,52,46,46,38,35,32,31,32,38,42,51,51,56,58,60,60,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,62,62,62,61,60,60,62,60,59,58,53,52,50,49,46,46,51,52,55,60,60,61,61,60,59,54,51,49,43,38,37,34,33,33,33,33,33,35,36,38,45,46,54,59,60,62,62,62,61,57,55,53,49,48,47,46,48,52,56,58,60,61,61,61,62,62,63,62,62,61,62,61,62,62,62,62,62,63,64,64,64,64,63,62,63,62,60,56,54,52,44,41,37,30,30,31,35,38,48,51,53,54,55,55,55,55,55,54,54,53,52,51,51,50,50,50,50,49,50,50,51,51,51,51,52,52,52,51,50,48,47,44,42,42,42,45,49,52,58,60,62,63,64,64,64,64,63,62,62,61,60,60,59,58,58,57,57,57,56,56,56,55,55,55,55,54,54,53,52,50,46,46,44,43,42,43,45,50,52,54,56,57,58,57,57,56,56,56,55,55,54,53,53,52,51,50,49,49,51,55,55,51,51,51,51,49,45,44,43,40,38,32,28,24,24,23,23,30,40,41
67,66,63,60,56,52,49,45,40,39,40,45,50,53,58,63,66,66,65,61,61,54,50,49,43,42,43,45,48,50,52,54,55,58,60,63,65,66,67,68,68,66,65,61,60,57,56,51,50,49,49,54,54,60,62,62,62,60,58,56,52,52,45,43,43,37,36,34,32,31,29,29,29,30,37,45,48,51,52,52,52,53,50,48,46,43,40,39,38,38,41,48,49,51,52,53,53,53,53,53,53,52,53,52,53,54,55,55,55,55,56,56,56,57,57,57,57,58,58,58,57,56,54,51,48,42,37,32,31,32,36,41,47,51,57,60,61,62,62,61,62,62,62,62,62,62,62,62,63,63,62,62,62,63,63,63,63,63,63,63,63,62,60,58,54,52,50,49,48,48,51,57,60,61,63,62,62,62,59,56,52,52,47,44,38,37,35,34,33,32,31,32,34,37,39,48,53,57,62,63,63,63,62,59,58,53,51,49,47,47,50,55,57,60,61,63,64,64,64,64,64,65,64,64,64,63,63,63,63,64,65,65,66,66,66,66,65,64,64,63,62,59,57,54,49,41,36,32,31,32,32,41,45,50,52,55,56,57,57,57,56,56,55,55,54,53,53,53,52,52,52,52,52,52,52,52,54,54,54,55,56,56,55,52,52,48,46,45,45,46,48,53,59,60,65,66,67,68,67,68,68,66,66,65,64,64,63,63,62,62,61,62,62,61,61,60,60,60,62,62,62,60,56,55,53,49,47,46,45,46,49,56,59,62,63,63,65,65,62,57,58,58,58,58,58,57,56,56,56,56,57,55,54,55,55,56,55,55,55,54,52,46,44,43,41,36,33,29,23,22,24,26,37,43,46
68,67,65,62,57,52,49,44,41,40,39,41,48,52,57,61,65,66,66,63,60,58,54,51,49,44,44,45,50,52,56,58,59,61,63,64,65,66,66,67,67,67,66,64,61,60,56,55,53,49,48,49,53,58,60,61,61,62,61,59,58,54,53,51,50,49,48,45,43,42,38,36,32,31,32,36,41,45,48,50,51,52,52,52,51,46,42,40,38,38,38,39,44,49,51,52,55,54,52,53,54,53,54,52,52,53,54,56,54,54,54,54,56,56,56,56,56,57,57,58,59,57,56,55,52,49,42,36,35,31,31,37,37,42,47,52,57,59,62,61,60,60,61,62,61,61,61,61,62,62,61,61,61,62,62,63,63,62,62,62,62,62,60,60,58,54,53,52,48,47,48,52,54,59,62,62,63,62,61,60,57,55,54,51,49,48,44,43,41,38,36,35,34,34,38,43,46,54,59,61,63,63,62,61,58,54,53,49,48,47,47,52,56,58,60,62,63,63,63,64,63,64,63,63,63,62,62,63,63,63,63,63,63,65,65,65,65,64,63,63,62,60,59,54,54,46,41,35,30,30,31,35,38,44,51,54,55,56,56,55,55,55,55,54,54,53,52,52,52,52,52,51,51,51,51,51,52,52,52,53,52,54,54,52,50,48,45,44,44,44,50,50,54,59,60,63,64,65,65,65,64,64,63,63,62,62,61,61,60,60,59,59,58,58,57,57,57,57,57,56,56,55,55,54,52,51,47,45,44,43,43,46,51,52,55,57,58,59,59,58,57,58,57,57,56,55,55,54,54,54,54,53,52,56,56,54,50,50,48,49,48,47,45,45,42,41,40,34,25,25,24,29,34,39,40
